,Name,URLS
2889,Dyskeratosis congenita,/diseases/10905/dyskeratosis-congenita
2890,Subcortical band heterotopia,/diseases/1904/subcortical-band-heterotopia
2891,Dermochondrocorneal dystrophy of François,/diseases/1815/dermochondrocorneal-dystrophy-of-francois
2892,Diffuse cutaneous mastocytosis,/diseases/12686/diffuse-cutaneous-mastocytosis
2893,Dilated cardiomyopathy,/diseases/221/dilated-cardiomyopathy
2894,DCMA syndrome,/diseases/12964/dcma-syndrome
2895,Leri Weill dyschondrosteosis,/diseases/3224/leri-weill-dyschondrosteosis
2896,Diffuse cutaneous systemic sclerosis,/diseases/9751/diffuse-cutaneous-systemic-sclerosis
2897,Diastrophic dysplasia,/diseases/6275/diastrophic-dysplasia
2898,Dense deposit disease,/diseases/8555/dense-deposit-disease
2899,"Dentin dysplasia, type 1",/diseases/1807/dentin-dysplasia-type-1
2900,Mohr-Tranebjaerg syndrome,/diseases/8331/mohr-tranebjaerg-syndrome
2901,DDX3X-related intellectual disability,/diseases/12715/ddx3x-related-intellectual-disability
2902,Septo-optic dysplasia spectrum,/diseases/7627/septo-optic-dysplasia-spectrum
2903,NORSE,/diseases/12244/norse
2904,De Quervain's disease,/diseases/9413/de-quervains-disease
2905,De Sanctis-Cacchione syndrome,/diseases/8276/de-sanctis-cacchione-syndrome
2906,Fanconi syndrome,/diseases/9120/fanconi-syndrome
2907,Glucose transporter type 1 deficiency syndrome,/diseases/9265/glucose-transporter-type-1-deficiency-syndrome
2908,DEAF1-associated disorders,/diseases/13474/deaf1-associated-disorders
2909,Deafness nephritis anorectal malformation,/diseases/1695/deafness-nephritis-anorectal-malformation
2910,"Deafness, X-linked 2",/diseases/4504/deafness-x-linked-2
2911,Deafness and myopia syndrome,/diseases/12844/deafness-and-myopia-syndrome
2912,Deafness conductive ptosis skeletal anomalies,/diseases/305/deafness-conductive-ptosis-skeletal-anomalies
2913,Deafness conductive stapedial ear malformation facial palsy,/diseases/1684/deafness-conductive-stapedial-ear-malformation-facial-palsy
2914,Deafness craniofacial syndrome,/diseases/1686/deafness-craniofacial-syndrome
2915,Deafness goiter stippled epiphyses,/diseases/1689/deafness-goiter-stippled-epiphyses
2916,Deafness hyperuricemia neurologic ataxia,/diseases/1690/deafness-hyperuricemia-neurologic-ataxia
2917,Deafness hypogonadism syndrome,/diseases/1691/deafness-hypogonadism-syndrome
2918,Deafness hypospadias metacarpal and metatarsal syndrome,/diseases/1692/deafness-hypospadias-metacarpal-and-metatarsal-syndrome
2919,Deafness mesenteric diverticula of small bowel neuropathy,/diseases/1693/deafness-mesenteric-diverticula-of-small-bowel-neuropathy
2920,"Deafness mixed with perilymphatic Gusher, X-linked",/diseases/1694/deafness-mixed-with-perilymphatic-gusher-x-linked
2921,Deafness peripheral neuropathy arterial disease,/diseases/1701/deafness-peripheral-neuropathy-arterial-disease
2922,Deafness progressive cataract autosomal dominant,/diseases/1702/deafness-progressive-cataract-autosomal-dominant
2923,"Deafness X-linked, DFN3",/diseases/1707/deafness-x-linked-dfn3
2924,"Deafness, autosomal dominant nonsyndromic sensorineural 17",/diseases/9726/deafness-autosomal-dominant-nonsyndromic-sensorineural-17
2925,"Deafness, autosomal dominant nonsyndromic sensorineural 22",/diseases/9167/deafness-autosomal-dominant-nonsyndromic-sensorineural-22
2926,"Deafness, autosomal dominant nonsyndromic sensorineural 23",/diseases/1708/deafness-autosomal-dominant-nonsyndromic-sensorineural-23
2927,"Deafness, autosomal dominant nonsyndromic sensorineural 24",/diseases/9166/deafness-autosomal-dominant-nonsyndromic-sensorineural-24
2928,"Deafness, autosomal dominant nonsyndromic sensorineural 3",/diseases/9933/deafness-autosomal-dominant-nonsyndromic-sensorineural-3
2929,"Deafness, autosomal dominant nonsyndromic sensorineural 53",/diseases/9934/deafness-autosomal-dominant-nonsyndromic-sensorineural-53
2930,"Deafness, autosomal recessive 51",/diseases/9918/deafness-autosomal-recessive-51
2931,"Deafness, autosomal recessive 55",/diseases/9919/deafness-autosomal-recessive-55
2932,Nathalie syndrome,/diseases/3929/nathalie-syndrome
2933,Vohwinkel syndrome,/diseases/3092/vohwinkel-syndrome
2934,"Deafness, isolated, due to mitochondrial transmission",/diseases/1709/deafness-isolated-due-to-mitochondrial-transmission
2935,Marshall syndrome,/diseases/6984/marshall-syndrome
2936,"Deafness, neurosensory nonsyndromic recessive, DFN",/diseases/1710/deafness-neurosensory-nonsyndromic-recessive-dfn
2937,"Deafness, neurosensory, autosomal recessive 47",/diseases/9935/deafness-neurosensory-autosomal-recessive-47
2938,Fountain syndrome,/diseases/64/fountain-syndrome
2939,"Deafness, X-linked, DFN",/diseases/1715/deafness-x-linked-dfn
2940,Deafness-infertility syndrome,/diseases/11911/deafness-infertility-syndrome
2941,Deafness-lymphedema-leukemia syndrome,/diseases/13030/deafness-lymphedema-leukemia-syndrome
2942,Usher syndrome,/diseases/7843/usher-syndrome
2943,Multiple synostoses syndrome 1,/diseases/3836/multiple-synostoses-syndrome-1
2944,Dystrophic epidermolysis bullosa,/diseases/2150/dystrophic-epidermolysis-bullosa
2945,Pretibial epidermolysis bullosa,/diseases/2155/pretibial-epidermolysis-bullosa
2946,Peeling skin syndrome,/diseases/7347/peeling-skin-syndrome
2947,Dermatosparaxis Ehlers-Danlos syndrome,/diseases/2089/dermatosparaxis-ehlers-danlos-syndrome
2948,Piriformis syndrome,/diseases/10026/piriformis-syndrome
2949,Tularemia,/diseases/396/tularemia
2950,HMG CoA lyase deficiency,/diseases/8387/hmg-coa-lyase-deficiency
2951,Imerslund-Grasbeck syndrome,/diseases/7006/imerslund-grasbeck-syndrome
2952,Defective apolipoprotein B-100,/diseases/1720/defective-apolipoprotein-b-100
2953,Glanzmann thrombasthenia,/diseases/2478/glanzmann-thrombasthenia
2954,Deficiency of interleukin-1 receptor antagonist,/diseases/10516/deficiency-of-interleukin-1-receptor-antagonist
2955,Scurvy,/diseases/10406/scurvy
2956,Intervertebral disc disease,/diseases/8572/intervertebral-disc-disease
2957,Orofaciodigital syndrome 13,/diseases/10694/orofaciodigital-syndrome-13
2958,Degos 'en cocarde' erythrokeratoderma,/diseases/1722/degos-en-cocarde-erythrokeratoderma
2959,Dehydrated hereditary stomatocytosis,/diseases/5623/dehydrated-hereditary-stomatocytosis
2960,Dehydrated hereditary stomatocytosis pseudohyperkalemia and perinatal edema,/diseases/10676/dehydrated-hereditary-stomatocytosis-pseudohyperkalemia-and-perinatal-edema
2961,Klumpke paralysis,/diseases/3123/klumpke-paralysis
2962,Sertoli cell-only syndrome,/diseases/8406/sertoli-cell-only-syndrome
2963,10q22.3q23 microdeletion syndrome,/diseases/13018/10q223q23-microdeletion-syndrome
2964,12q14 microdeletion syndrome,/diseases/13390/12q14-microdeletion-syndrome
2965,15q24 microdeletion syndrome,/diseases/12219/15q24-microdeletion-syndrome
2966,2p15p16.1 microdeletion syndrome,/diseases/13391/2p15p161-microdeletion-syndrome
2967,SATB2-associated syndrome,/diseases/13206/satb2-associated-syndrome
2968,20p12.3 microdeletion syndrome,/diseases/12492/20p123-microdeletion-syndrome
2969,Xp22.3 microdeletion syndrome,/diseases/13170/xp223-microdeletion-syndrome
2970,Gastroparesis,/diseases/12278/gastroparesis
2971,Delayed membranous cranial ossification,/diseases/1727/delayed-membranous-cranial-ossification
2972,Hooft disease,/diseases/9702/hooft-disease
2973,Mehes syndrome,/diseases/3449/mehes-syndrome
2974,Williams syndrome,/diseases/7891/williams-syndrome
2975,Trichorhinophalangeal syndrome type 2,/diseases/7801/trichorhinophalangeal-syndrome-type-2
2976,Potocki-Shaffer syndrome,/diseases/9762/potocki-shaffer-syndrome
2977,Oculocerebrocutaneous syndrome,/diseases/106/oculocerebrocutaneous-syndrome
2978,Delta-1-pyrroline-5-carboxylate dehydrogenase deficiency,/diseases/1798/delta-1-pyrroline-5-carboxylate-dehydrogenase-deficiency
2979,Delta-sarcoglycanopathy,/diseases/1799/delta-sarcoglycanopathy
2980,Pick's disease,/diseases/7392/picks-disease
2981,Frontotemporal dementia,/diseases/8436/frontotemporal-dementia
2982,"Frontotemporal dementia, ubiquitin-positive",/diseases/10004/frontotemporal-dementia-ubiquitin-positive
2983,Demodicidosis,/diseases/1802/demodicidosis
2984,Dendritic cell tumor,/diseases/8317/dendritic-cell-tumor
2985,Dengue fever,/diseases/6254/dengue-fever
2986,Dennis Fairhurst Moore syndrome,/diseases/290/dennis-fairhurst-moore-syndrome
2987,Dens in dente and palatal invaginations,/diseases/10069/dens-in-dente-and-palatal-invaginations
2988,Dent disease,/diseases/13105/dent-disease
2989,Dyssynergia cerebellaris myoclonica,/diseases/9256/dyssynergia-cerebellaris-myoclonica
2990,Dentin dysplasia sclerotic bones,/diseases/1808/dentin-dysplasia-sclerotic-bones
2991,Leukodystrophy with oligodontia,/diseases/9632/leukodystrophy-with-oligodontia
2992,Denys-Drash syndrome,/diseases/5576/denys-drash-syndrome
2993,DEPDC5-Related Epilepsy,/diseases/13299/depdc5-related-epilepsy
2994,Depersonalization/derealization disorder,/diseases/6260/depersonalizationderealization-disorder
2995,Der Kaloustian Mcintosh Silver syndrome,/diseases/1810/der-kaloustian-mcintosh-silver-syndrome
2996,Yusho Disease,/diseases/8326/yusho-disease
2997,Dermal eccrine cylindroma,/diseases/10345/dermal-eccrine-cylindroma
2998,Nelson syndrome,/diseases/7170/nelson-syndrome
2999,Spondylodysplastic Ehlers-Danlos syndrome,/diseases/9991/spondylodysplastic-ehlers-danlos-syndrome
3000,Dermatocardioskeletal syndrome Boronne type,/diseases/1812/dermatocardioskeletal-syndrome-boronne-type
3001,Dermatofibrosarcoma protuberans,/diseases/9569/dermatofibrosarcoma-protuberans
3002,Familial dermographism,/diseases/9480/familial-dermographism
3003,Dermatoleukodystrophy,/diseases/1813/dermatoleukodystrophy
3004,Dermatopathia pigmentosa reticularis,/diseases/8550/dermatopathia-pigmentosa-reticularis
3005,Erythema multiforme,/diseases/6372/erythema-multiforme
3006,Stevens-Johnson syndrome,/diseases/7700/stevens-johnson-syndrome
3007,Zadik Barak Levin syndrome,/diseases/340/zadik-barak-levin-syndrome
3008,Dermoodontodysplasia,/diseases/1816/dermoodontodysplasia
3009,Rigid spine syndrome,/diseases/4723/rigid-spine-syndrome
3010,Desmoid tumor,/diseases/1820/desmoid-tumor
3011,"Ichthyosiform erythroderma, corneal involvement, deafness",/diseases/2946/ichthyosiform-erythroderma-corneal-involvement-deafness
3012,Desmoplastic infantile astrocytoma,/diseases/9617/desmoplastic-infantile-astrocytoma
3013,Desmoplastic infantile ganglioglioma,/diseases/8648/desmoplastic-infantile-ganglioglioma
3014,Desmoplastic small round cell tumor,/diseases/6265/desmoplastic-small-round-cell-tumor
3015,Desmosterolosis,/diseases/10283/desmosterolosis
3016,Grubben de Cock Borghgraef syndrome,/diseases/2576/grubben-de-cock-borghgraef-syndrome
3017,Megarbane Jalkh syndrome,/diseases/10689/megarbane-jalkh-syndrome
3018,Developmental dysphasia familial,/diseases/1823/developmental-dysphasia-familial
3019,Gerstmann syndrome,/diseases/8660/gerstmann-syndrome
3020,Neuromyelitis optica,/diseases/6267/neuromyelitis-optica
3021,Devriendt syndrome,/diseases/10052/devriendt-syndrome
3022,Glucocorticoid-remediable aldosteronism,/diseases/2790/glucocorticoid-remediable-aldosteronism
3023,Dextrocardia,/diseases/1827/dextrocardia
3024,Kartagener syndrome,/diseases/6815/kartagener-syndrome
3025,Dextrocardia with situs inversus,/diseases/6268/dextrocardia-with-situs-inversus
3026,Transposition of the great arteries,/diseases/7795/transposition-of-the-great-arteries
3027,Primary hyperoxaluria type 2,/diseases/2836/primary-hyperoxaluria-type-2
3028,D-glycericacidemia,/diseases/234/d-glycericacidemia
3029,Doyne honeycomb retinal dystrophy,/diseases/1912/doyne-honeycomb-retinal-dystrophy
3030,DHDDS-CDG,/diseases/12415/dhdds-cdg
3031,Focal dermal hypoplasia,/diseases/6457/focal-dermal-hypoplasia
3032,Dihydropteridine reductase deficiency,/diseases/4319/dihydropteridine-reductase-deficiency
3033,Di Guglielmo's syndrome,/diseases/9750/di-guglielmos-syndrome
3034,Maturity-onset diabetes of the young,/diseases/3697/maturity-onset-diabetes-of-the-young
3035,Wolfram syndrome,/diseases/7898/wolfram-syndrome
3036,Gestational diabetes insipidus,/diseases/10702/gestational-diabetes-insipidus
3037,Diabetes insipidus nephrogenic mental retardation and intracerebral calcification,/diseases/259/diabetes-insipidus-nephrogenic-mental-retardation-and-intracerebral-calcification
3038,Diabetes mellitus type 1,/diseases/10268/diabetes-mellitus-type-1
3039,"Insulin-resistant acanthosis nigricans, type A",/diseases/3008/insulin-resistant-acanthosis-nigricans-type-a
3040,Diabetes persistent mullerian ducts,/diseases/1840/diabetes-persistent-mullerian-ducts
3041,Woodhouse Sakati syndrome,/diseases/5592/woodhouse-sakati-syndrome
3042,Diabetic mastopathy,/diseases/8322/diabetic-mastopathy
3043,Diaphragmatic agenesis radial aplasia omphalocele,/diseases/1843/diaphragmatic-agenesis-radial-aplasia-omphalocele
3044,Froster-Huch syndrome,/diseases/2397/froster-huch-syndrome
3045,Diaphragmatic hernia exomphalos corpus callosum agenesis,/diseases/1846/diaphragmatic-hernia-exomphalos-corpus-callosum-agenesis
3046,Diaphragmatic hernia upper limb defects,/diseases/1847/diaphragmatic-hernia-upper-limb-defects
3047,Fryns syndrome,/diseases/3699/fryns-syndrome
3048,Ribbing disease,/diseases/8494/ribbing-disease
3049,Split spinal cord malformation,/diseases/1851/split-spinal-cord-malformation
3050,Dibasic aminoaciduria 1,/diseases/1854/dibasic-aminoaciduria-1
3051,Dibasic aminoaciduria 2,/diseases/1853/dibasic-aminoaciduria-2
3052,Lysinuric protein intolerance,/diseases/3335/lysinuric-protein-intolerance
3053,Dicarboxylic aminoaciduria,/diseases/1855/dicarboxylic-aminoaciduria
3054,DICER1-related pleuropulmonary blastoma cancer predisposition syndrome,/diseases/10734/dicer1-related-pleuropulmonary-blastoma-cancer-predisposition-syndrome
3055,Die Smulders Droog Van Dijk syndrome,/diseases/1857/die-smulders-droog-van-dijk-syndrome
3056,Die Smulders Vles Fryns syndrome,/diseases/1858/die-smulders-vles-fryns-syndrome
3057,Diencephalic syndrome,/diseases/6276/diencephalic-syndrome
3058,"2,4-Dienoyl-CoA reductase deficiency",/diseases/10327/24-dienoyl-coa-reductase-deficiency
3059,Dieulafoy lesion,/diseases/10930/dieulafoy-lesion
3060,Diffuse astrocytoma,/diseases/5907/diffuse-astrocytoma
3061,Renal dysplasia diffuse cystic,/diseases/4658/renal-dysplasia-diffuse-cystic
3062,Diffuse dermal angiomatosis,/diseases/10888/diffuse-dermal-angiomatosis
3063,Epidermolytic palmoplantar keratoderma,/diseases/2826/epidermolytic-palmoplantar-keratoderma
3064,Diffuse gastric cancer,/diseases/10334/diffuse-gastric-cancer
3065,Diffuse idiopathic pulmonary neuroendocrine cell hyperplasia,/diseases/10780/diffuse-idiopathic-pulmonary-neuroendocrine-cell-hyperplasia
3066,Diffuse idiopathic skeletal hyperostosis,/diseases/6460/diffuse-idiopathic-skeletal-hyperostosis
3067,Diffuse intrinsic pontine glioma,/diseases/13075/diffuse-intrinsic-pontine-glioma
3068,Diffuse mesangial sclerosis,/diseases/3547/diffuse-mesangial-sclerosis
3069,Diffuse Large B-Cell Lymphoma,/diseases/3178/diffuse-large-b-cell-lymphoma
3070,Diffuse neonatal hemangiomatosis,/diseases/1861/diffuse-neonatal-hemangiomatosis
3071,Unna-Thost palmoplantar keratoderma,/diseases/5186/unna-thost-palmoplantar-keratoderma
3072,Keratoderma palmoplantar deafness,/diseases/3094/keratoderma-palmoplantar-deafness
3073,"Diffuse palmoplantar keratoderma, Bothnian type",/diseases/1862/diffuse-palmoplantar-keratoderma-bothnian-type
3074,Diffuse panbronchiolitis,/diseases/8526/diffuse-panbronchiolitis
3075,Disseminated peritoneal leiomyomatosis,/diseases/12843/disseminated-peritoneal-leiomyomatosis
3076,Pigmented villonodular synovitis,/diseases/7396/pigmented-villonodular-synovitis
3077,Panuveitis,/diseases/8577/panuveitis
3078,Digestive System Melanoma,/diseases/10409/digestive-system-melanoma
3079,Vascular hyalinosis,/diseases/4635/vascular-hyalinosis
3080,Parapsoriasis,/diseases/7328/parapsoriasis
3081,Dihydrolipoamide dehydrogenase deficiency,/diseases/3263/dihydrolipoamide-dehydrogenase-deficiency
3082,Dihydropyrimidinase deficiency,/diseases/12347/dihydropyrimidinase-deficiency
3083,Dihydropyrimidine dehydrogenase deficiency,/diseases/19/dihydropyrimidine-dehydrogenase-deficiency
3084,Fetal hydantoin syndrome,/diseases/6435/fetal-hydantoin-syndrome
3085,Syndrome of inappropriate antidiuretic hormone,/diseases/10306/syndrome-of-inappropriate-antidiuretic-hormone
3086,Pseudomarfanism,/diseases/4555/pseudomarfanism
3087,Diomedi Bernardi Placidi syndrome,/diseases/1870/diomedi-bernardi-placidi-syndrome
3088,Diphallia,/diseases/1872/diphallia
3089,Diphallus rachischisis imperforate anus,/diseases/1873/diphallus-rachischisis-imperforate-anus
3090,Diphosphoglycerate mutase deficiency of erythrocyte,/diseases/1874/diphosphoglycerate-mutase-deficiency-of-erythrocyte
3091,Diphtheria,/diseases/1875/diphtheria
3092,Diploid-triploid mosaicism,/diseases/10715/diploid-triploid-mosaicism
3093,Diprosopia,/diseases/1876/diprosopia
3094,Dipsogenic diabetes insipidus,/diseases/10703/dipsogenic-diabetes-insipidus
3095,Dirofilariasis,/diseases/11908/dirofilariasis
3096,Lupus,/diseases/10253/lupus
3097,Mal de debarquement syndrome,/diseases/6959/mal-de-debarquement-syndrome
3098,"47, XYY syndrome",/diseases/5674/47-xyy-syndrome
3099,Refsum disease,/diseases/5691/refsum-disease
3100,Tiglic acidemia,/diseases/9958/tiglic-acidemia
