,Name,URLS
1790,Catamenial pneumothorax,/diseases/9858/catamenial-pneumothorax
1791,Early-onset anterior polar cataract,/diseases/1140/early-onset-anterior-polar-cataract
1792,"Cataract, congenital, with microcornea or slight microphthalmia",/diseases/8278/cataract-congenital-with-microcornea-or-slight-microphthalmia
1793,Cataract and congenital ichthyosis,/diseases/1145/cataract-and-congenital-ichthyosis
1794,Cataract congenital autosomal dominant,/diseases/1143/cataract-congenital-autosomal-dominant
1795,Cataract congenital Volkmann type,/diseases/1146/cataract-congenital-volkmann-type
1796,Nance-Horan syndrome,/diseases/7161/nance-horan-syndrome
1797,Cataract Hutterite type,/diseases/1150/cataract-hutterite-type
1798,Weleber Hecht Bigley syndrome,/diseases/5553/weleber-hecht-bigley-syndrome
1799,Karandikar Maria Kamble syndrome,/diseases/192/karandikar-maria-kamble-syndrome
1800,Cataract microcornea syndrome,/diseases/1155/cataract-microcornea-syndrome
1801,Cataract skeletal anomalies,/diseases/1158/cataract-skeletal-anomalies
1802,"Cataract, autosomal recessive congenital 2",/diseases/9892/cataract-autosomal-recessive-congenital-2
1803,Cerulean cataract,/diseases/9508/cerulean-cataract
1804,"Cataract, posterior polar, 1",/diseases/10234/cataract-posterior-polar-1
1805,"Cataract, posterior polar, 3",/diseases/10227/cataract-posterior-polar-3
1806,"Cataract, posterior polar, 4",/diseases/10228/cataract-posterior-polar-4
1807,"Cataract, posterior polar, 5",/diseases/10236/cataract-posterior-polar-5
1808,"Cataract, total congenital",/diseases/1159/cataract-total-congenital
1809,Cataract-glaucoma,/diseases/1160/cataract-glaucoma
1810,Martsolf syndrome,/diseases/3406/martsolf-syndrome
1811,Lubinsky syndrome,/diseases/298/lubinsky-syndrome
1812,Wellesley Carmen French syndrome,/diseases/5554/wellesley-carmen-french-syndrome
1813,Slavotinek Pike Mills Hurst syndrome,/diseases/4893/slavotinek-pike-mills-hurst-syndrome
1814,Flynn Aird syndrome,/diseases/2347/flynn-aird-syndrome
1815,Schaap Taylor Baraitser syndrome,/diseases/248/schaap-taylor-baraitser-syndrome
1816,Catastrophic antiphospholipid syndrome,/diseases/9820/catastrophic-antiphospholipid-syndrome
1817,"Presenile dementia, Kraepelin type",/diseases/10032/presenile-dementia-kraepelin-type
1818,Catatrichy,/diseases/10080/catatrichy
1819,Catel Manzke syndrome,/diseases/28/catel-manzke-syndrome
1820,Galactosialidosis,/diseases/3953/galactosialidosis
1821,Neuronal ceroid lipofuscinosis 10 ,/diseases/1218/neuronal-ceroid-lipofuscinosis-10
1822,Cauda equina syndrome,/diseases/10987/cauda-equina-syndrome
1823,Caudal appendage deafness,/diseases/1163/caudal-appendage-deafness
1824,Caudal duplication,/diseases/1164/caudal-duplication
1825,Familial caudal dysgenesis,/diseases/215/familial-caudal-dysgenesis
1826,Sacral defect with anterior meningocele,/diseases/4751/sacral-defect-with-anterior-meningocele
1827,Caudal regression syndrome,/diseases/6007/caudal-regression-syndrome
1828,Keshan disease,/diseases/8761/keshan-disease
1829,Complete atrioventricular canal,/diseases/1454/complete-atrioventricular-canal
1830,Congenital bilateral absence of the vas deferens,/diseases/5461/congenital-bilateral-absence-of-the-vas-deferens
1831,Cerebral cavernous malformation,/diseases/1204/cerebral-cavernous-malformation
1832,Diffuse cavernous hemangioma of the rectum,/diseases/10750/diffuse-cavernous-hemangioma-of-the-rectum
1833,Cavernous lymphangioma,/diseases/6010/cavernous-lymphangioma
1834,"Congenital bile acid synthesis defect, type 2",/diseases/10045/congenital-bile-acid-synthesis-defect-type-2
1835,Corticosteroid-binding globulin deficiency,/diseases/13101/corticosteroid-binding-globulin-deficiency
1836,Corticobasal degeneration,/diseases/46/corticobasal-degeneration
1837,Methylmalonic acidemia with homocystinuria type cblC,/diseases/12128/methylmalonic-acidemia-with-homocystinuria-type-cblc
1838,Methylmalonic acidemia with homocystinuria type cblD,/diseases/3582/methylmalonic-acidemia-with-homocystinuria-type-cbld
1839,Methylcobalamin deficiency cbl G type,/diseases/3577/methylcobalamin-deficiency-cbl-g-type
1840,Methylmalonic acidemia with homocystinuria type cblJ,/diseases/12621/methylmalonic-acidemia-with-homocystinuria-type-cblj
1841,Charles Bonnet syndrome,/diseases/10343/charles-bonnet-syndrome
1842,Homocystinuria due to CBS deficiency,/diseases/6667/homocystinuria-due-to-cbs-deficiency
1843,Chondrocalcinosis 1,/diseases/6048/chondrocalcinosis-1
1844,Central core disease,/diseases/6014/central-core-disease
1845,Congenital cystic eye,/diseases/10617/congenital-cystic-eye
1846,Ccge syndrome,/diseases/1167/ccge-syndrome
1847,Congenital central hypoventilation syndrome,/diseases/8535/congenital-central-hypoventilation-syndrome
1848,Cerebro-costo-mandibular syndrome,/diseases/6026/cerebro-costo-mandibular-syndrome
1849,Cutaneous collagenous vasculopathy,/diseases/12428/cutaneous-collagenous-vasculopathy
1850,Cowden syndrome,/diseases/6202/cowden-syndrome
1851,CD3 deficiency,/diseases/9521/cd3-deficiency
1852,CD4 deficiency,/diseases/9523/cd4-deficiency
1853,Majeed syndrome,/diseases/10088/majeed-syndrome
1854,Congenital dyserythropoietic anemia type 3,/diseases/2002/congenital-dyserythropoietic-anemia-type-3
1855,"Craniosynostosis, anal anomalies, and porokeratosis",/diseases/9506/craniosynostosis-anal-anomalies-and-porokeratosis
1856,Corneal dystrophy of Bowman layer type 1,/diseases/9276/corneal-dystrophy-of-bowman-layer-type-1
1857,Corneal dystrophy Thiel Behnke type,/diseases/9275/corneal-dystrophy-thiel-behnke-type
1858,SLC35C1-CDG (CDG-IIc),/diseases/4634/slc35c1-cdg-cdg-iic
1859,COG6-CDG (CDG-IIL),/diseases/10944/cog6-cdg-cdg-iil
1860,CDG syndrome type 3,/diseases/1173/cdg-syndrome-type-3
1861,CDG syndrome type 4,/diseases/1174/cdg-syndrome-type-4
1862,SLC35A2-CDG,/diseases/12403/slc35a2-cdg
1863,SRD5A3-CDG (CDG-Iq) ,/diseases/12397/srd5a3-cdg-cdg-iq
1864,PGM1-CDG,/diseases/4329/pgm1-cdg
1865,Congenital disorder of glycosylation type I/IIX,/diseases/9840/congenital-disorder-of-glycosylation-type-iiix
1866,STT3A-CDG and STT3B-CDG,/diseases/12406/stt3a-cdg-and-stt3b-cdg
1867,Groenouw type I corneal dystrophy,/diseases/9677/groenouw-type-i-corneal-dystrophy
1868,Craniofacial deafness hand syndrome,/diseases/1571/craniofacial-deafness-hand-syndrome
1869,CDK4 linked melanoma,/diseases/1175/cdk4-linked-melanoma
1870,CDKL5 deficiency disorder,/diseases/12173/cdkl5-deficiency-disorder
1871,Lattice corneal dystrophy type 1,/diseases/9678/lattice-corneal-dystrophy-type-1
1872,Corneodermatoosseous syndrome,/diseases/1531/corneodermatoosseous-syndrome
1873,Corneal dystrophy and perceptive deafness,/diseases/1529/corneal-dystrophy-and-perceptive-deafness
1874,X-linked dominant chondrodysplasia punctata 2,/diseases/6189/x-linked-dominant-chondrodysplasia-punctata-2
1875,Chanarin-Dorfman syndrome,/diseases/3979/chanarin-dorfman-syndrome
1876,Focal cortical dysplasia of Taylor,/diseases/10190/focal-cortical-dysplasia-of-taylor
1877,"Cerebral dysgenesis, neuropathy, ichthyosis, and palmoplantar keratoderma syndrome",/diseases/9940/cerebral-dysgenesis-neuropathy-ichthyosis-and-palmoplantar-keratoderma-syndrome
1878,Celiac artery compression syndrome ,/diseases/12308/celiac-artery-compression-syndrome
1879,Celiac disease,/diseases/11998/celiac-disease
1880,Ependymoma,/diseases/6353/ependymoma
1881,Syndactyly Cenani Lenz type,/diseases/5084/syndactyly-cenani-lenz-type
1882,Cennamo Gangemi syndrome,/diseases/1179/cennamo-gangemi-syndrome
1883,Choroidal dystrophy central areolar,/diseases/10049/choroidal-dystrophy-central-areolar
1884,Central centrifugal cicatricial alopecia,/diseases/10826/central-centrifugal-cicatricial-alopecia
1885,Central congenital hypothyroidism,/diseases/12280/central-congenital-hypothyroidism
1886,Central diabetes insipidus,/diseases/6015/central-diabetes-insipidus
1887,Epidermoid brain cyst,/diseases/13044/epidermoid-brain-cyst
1888,Central nervous system germinoma,/diseases/2005/central-nervous-system-germinoma
1889,Central neurocytoma,/diseases/10641/central-neurocytoma
1890,Central pain syndrome,/diseases/5161/central-pain-syndrome
1891,Central pontine myelinolysis,/diseases/8749/central-pontine-myelinolysis
1892,Central serous chorioretinopathy,/diseases/200/central-serous-chorioretinopathy
1893,Localized lipodystrophy,/diseases/5867/localized-lipodystrophy
1894,ICF syndrome,/diseases/2945/icf-syndrome
1895,Centronuclear myopathy,/diseases/101/centronuclear-myopathy
1896,Congenital erythropoietic porphyria,/diseases/4446/congenital-erythropoietic-porphyria
1897,Cercarial Dermatitis,/diseases/9747/cercarial-dermatitis
1898,Cerebellar agenesis,/diseases/1187/cerebellar-agenesis
1899,"Cerebellar astrocytoma, childhood",/diseases/9301/cerebellar-astrocytoma-childhood
1900,Cerebellar ataxia ectodermal dysplasia,/diseases/1189/cerebellar-ataxia-ectodermal-dysplasia
1901,Cerebellar ataxia and hypogonadotropic hypogonadism,/diseases/3314/cerebellar-ataxia-and-hypogonadotropic-hypogonadism
1902,Spinocerebellar ataxia 27,/diseases/9963/spinocerebellar-ataxia-27
1903,Spinocerebellar ataxia autosomal recessive 6,/diseases/4954/spinocerebellar-ataxia-autosomal-recessive-6
1904,Spinocerebellar ataxia X-linked type 2,/diseases/9978/spinocerebellar-ataxia-x-linked-type-2
1905,"Dementia, familial Danish",/diseases/9169/dementia-familial-danish
1906,Pontocerebellar hypoplasia type 3,/diseases/10708/pontocerebellar-hypoplasia-type-3
1907,Cerebellar degeneration,/diseases/6019/cerebellar-degeneration
1908,Dysequilibrium syndrome,/diseases/1998/dysequilibrium-syndrome
1909,Cerebellar hypoplasia,/diseases/1194/cerebellar-hypoplasia
1910,Cerebellar hypoplasia tapetoretinal degeneration,/diseases/1196/cerebellar-hypoplasia-tapetoretinal-degeneration
1911,Cerebellar hypoplasia with endosteal sclerosis,/diseases/1195/cerebellar-hypoplasia-with-endosteal-sclerosis
1912,Hoyeraal Hreidarsson syndrome,/diseases/346/hoyeraal-hreidarsson-syndrome
1913,Cerebellar liponeurocytoma,/diseases/10642/cerebellar-liponeurocytoma
1914,Joubert syndrome,/diseases/6802/joubert-syndrome
1915,COACH syndrome,/diseases/1410/coach-syndrome
1916,Joubert syndrome 2,/diseases/10167/joubert-syndrome-2
1917,Cerebello-olivary atrophy,/diseases/1198/cerebello-olivary-atrophy
1918,Spinocerebellar ataxia 1,/diseases/4071/spinocerebellar-ataxia-1
1919,Gomez Lopez Hernandez syndrome,/diseases/229/gomez-lopez-hernandez-syndrome
1920,Cerebellum agenesis hydrocephaly,/diseases/1200/cerebellum-agenesis-hydrocephaly
1921,"Cerebral astrocytoma, childhood",/diseases/9302/cerebral-astrocytoma-childhood
1922,Cerebral calcification cerebellar hypoplasia,/diseases/1201/cerebral-calcification-cerebellar-hypoplasia
1923,Cerebral calcifications opalescent teeth phosphaturia,/diseases/1202/cerebral-calcifications-opalescent-teeth-phosphaturia
1924,Cerebrotendinous xanthomatosis,/diseases/5622/cerebrotendinous-xanthomatosis
1925,Guanidinoacetate methyltransferase deficiency,/diseases/2578/guanidinoacetate-methyltransferase-deficiency
1926,Cerebral folate deficiency,/diseases/10594/cerebral-folate-deficiency
1927,Sotos syndrome,/diseases/10091/sotos-syndrome
1928,Cerebral gigantism jaw cysts,/diseases/1206/cerebral-gigantism-jaw-cysts
1929,Muller Barth Menger syndrome,/diseases/3812/muller-barth-menger-syndrome
1930,Cerebral palsy,/diseases/10450/cerebral-palsy
1931,Spastic diplegia cerebral palsy,/diseases/9637/spastic-diplegia-cerebral-palsy
1932,Cerebral palsy spastic hemiplegic,/diseases/10448/cerebral-palsy-spastic-hemiplegic
1933,Cerebral palsy spastic monoplegic,/diseases/10446/cerebral-palsy-spastic-monoplegic
1934,Cerebral palsy spastic quadriplegic,/diseases/10447/cerebral-palsy-spastic-quadriplegic
1935,Cerebral sarcoma,/diseases/10073/cerebral-sarcoma
1936,Cerebral sclerosis similar to Pelizaeus-Merzbacher disease,/diseases/7348/cerebral-sclerosis-similar-to-pelizaeus-merzbacher-disease
1937,Cerebral ventricle cancer,/diseases/6025/cerebral-ventricle-cancer
1938,CODAS syndrome,/diseases/1418/codas-syndrome
1939,Cerebro facio thoracic dysplasia,/diseases/1210/cerebro-facio-thoracic-dysplasia
1940,Cerebrocostomandibular-like syndrome,/diseases/10459/cerebrocostomandibular-like-syndrome
1941,Cerebro-facio-articular syndrome,/diseases/5456/cerebro-facio-articular-syndrome
1942,Zellweger syndrome,/diseases/7917/zellweger-syndrome
1943,Locked-in syndrome,/diseases/6919/locked-in-syndrome
1944,Fukuyama type muscular dystrophy,/diseases/6475/fukuyama-type-muscular-dystrophy
1945,Walker-Warburg syndrome,/diseases/2599/walker-warburg-syndrome
1946,Cerebro-oculo-facio-skeletal syndrome,/diseases/6027/cerebro-oculo-facio-skeletal-syndrome
1947,Cerebrooculonasal syndrome,/diseases/3480/cerebrooculonasal-syndrome
1948,Hutterite cerebroosteonephrodysplasia syndrome,/diseases/9956/hutterite-cerebroosteonephrodysplasia-syndrome
1949,Cerebrospinal fluid leak,/diseases/10166/cerebrospinal-fluid-leak
1950,Sneddon syndrome,/diseases/7664/sneddon-syndrome
1951,Ceroid lipofuscinosis neuronal 1,/diseases/1219/ceroid-lipofuscinosis-neuronal-1
1952,Northern epilepsy,/diseases/4010/northern-epilepsy
1953,Ceroid storage disease,/diseases/9447/ceroid-storage-disease
1954,Cervical dystonia,/diseases/10668/cervical-dystonia
1955,Cervical hypertrichosis peripheral neuropathy,/diseases/1226/cervical-hypertrichosis-peripheral-neuropathy
1956,Cervical intraepithelial neoplasia,/diseases/9244/cervical-intraepithelial-neoplasia
1957,"Cervical ribs, Sprengel anomaly, anal atresia, and urethral obstruction",/diseases/1227/cervical-ribs-sprengel-anomaly-anal-atresia-and-urethral-obstruction
1958,Klippel Feil syndrome,/diseases/10280/klippel-feil-syndrome
1959,Wildervanck syndrome,/diseases/5569/wildervanck-syndrome
1960,Cholesteryl ester storage disease,/diseases/12099/cholesteryl-ester-storage-disease
1961,Cystic fibrosis,/diseases/6233/cystic-fibrosis
1962,Crouzon syndrome,/diseases/6206/crouzon-syndrome
1963,Tukel syndrome,/diseases/9814/tukel-syndrome
1964,Craniofrontonasal dysplasia,/diseases/1578/craniofrontonasal-dysplasia
1965,Congenital fiber type disproportion,/diseases/6161/congenital-fiber-type-disproportion
1966,X-linked congenital generalized hypertrichosis,/diseases/2863/x-linked-congenital-generalized-hypertrichosis
1967,Congenital giant megaureter,/diseases/219/congenital-giant-megaureter
1968,Curly hair-acral keratoderma-caries syndrome,/diseases/10163/curly-hair-acral-keratoderma-caries-syndrome
1969,Chancroid,/diseases/9522/chancroid
1970,Chandler's syndrome,/diseases/6033/chandlers-syndrome
1971,Congenital insensitivity to pain,/diseases/12267/congenital-insensitivity-to-pain
1972,Chaotic atrial tachycardia,/diseases/1235/chaotic-atrial-tachycardia
1973,Char syndrome,/diseases/1237/char-syndrome
1974,Extrasystoles short stature hyperpigmentation microcephaly,/diseases/2213/extrasystoles-short-stature-hyperpigmentation-microcephaly
1975,Charcot-Marie-Tooth disease type 1A,/diseases/1245/charcot-marie-tooth-disease-type-1a
1976,Charcot-Marie-Tooth disease type 1E,/diseases/9190/charcot-marie-tooth-disease-type-1e
1977,Charcot-Marie-Tooth disease type 2A,/diseases/1248/charcot-marie-tooth-disease-type-2a
1978,Charcot-Marie-Tooth disease type 2B,/diseases/9192/charcot-marie-tooth-disease-type-2b
1979,Charcot-Marie-Tooth disease type 2F,/diseases/9194/charcot-marie-tooth-disease-type-2f
1980,Charcot-Marie-Tooth disease type 4B2,/diseases/9200/charcot-marie-tooth-disease-type-4b2
1981,Roussy Levy syndrome,/diseases/4741/roussy-levy-syndrome
1982,Charcot-Marie-Tooth disease type 2P,/diseases/12435/charcot-marie-tooth-disease-type-2p
1983,Hypertrophic neuropathy of Dejerine-Sottas,/diseases/9204/hypertrophic-neuropathy-of-dejerine-sottas
1984,"Neuropathy, hereditary motor and sensory, Russe type",/diseases/10132/neuropathy-hereditary-motor-and-sensory-russe-type
1985,CHARGE syndrome,/diseases/29/charge-syndrome
1986,Charlie M syndrome,/diseases/1261/charlie-m-syndrome
1987,CHD2 myoclonic encephalopathy,/diseases/13197/chd2-myoclonic-encephalopathy
1988,Corneal endothelial dystrophy type 2,/diseases/6196/corneal-endothelial-dystrophy-type-2
1989,Chediak-Higashi syndrome,/diseases/6035/chediak-higashi-syndrome
1990,Cheilitis glandularis,/diseases/412/cheilitis-glandularis
1991,Melkersson-Rosenthal syndrome,/diseases/7010/melkersson-rosenthal-syndrome
1992,Oculo digital syndrome,/diseases/4025/oculo-digital-syndrome
1993,Paragangliomas 1,/diseases/7324/paragangliomas-1
1994,Sialidosis type I,/diseases/7639/sialidosis-type-i
1995,Cherubism,/diseases/6036/cherubism
1996,Ramon Syndrome,/diseases/7523/ramon-syndrome
1997,Chester porphyria,/diseases/10185/chester-porphyria
1998,Uncombable hair syndrome,/diseases/5404/uncombable-hair-syndrome
1999,Congenital hyperinsulinism,/diseases/3947/congenital-hyperinsulinism
2000,Chiari-Frommel syndrome,/diseases/6037/chiari-frommel-syndrome
2001,Tungiasis,/diseases/393/tungiasis
2002,Chilaiditi syndrome,/diseases/10685/chilaiditi-syndrome
2003,Perniosis,/diseases/7373/perniosis
2004,Children's interstitial lung disease,/diseases/10559/childrens-interstitial-lung-disease
2005,CHILD syndrome,/diseases/6039/child-syndrome
2006,Epilepsy juvenile absence,/diseases/2162/epilepsy-juvenile-absence
2007,Childhood acute lymphoblastic leukemia,/diseases/9240/childhood-acute-lymphoblastic-leukemia
2008,Childhood brain stem glioma,/diseases/9306/childhood-brain-stem-glioma
2009,Childhood hepatocellular carcinoma,/diseases/9331/childhood-hepatocellular-carcinoma
2010,"Colorectal cancer, childhood",/diseases/9320/colorectal-cancer-childhood
2011,Childhood disintegrative disorder,/diseases/6040/childhood-disintegrative-disorder
2012,"Esophageal cancer, childhood",/diseases/9321/esophageal-cancer-childhood
2013,"Hodgkin lymphoma, childhood",/diseases/9332/hodgkin-lymphoma-childhood
2014,Childhood hypophosphatasia,/diseases/8735/childhood-hypophosphatasia
2015,"Medulloblastoma, childhood",/diseases/9350/medulloblastoma-childhood
2016,Spinocerebellar ataxia autosomal recessive 7,/diseases/12232/spinocerebellar-ataxia-autosomal-recessive-7
2017,Childhood ovarian cancer,/diseases/9361/childhood-ovarian-cancer
2018,"Pheochromocytoma, childhood",/diseases/9368/pheochromocytoma-childhood
2019,"Pineoblastoma, childhood",/diseases/9370/pineoblastoma-childhood
